"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic","income2"
54.903,0.452624520344955,51,0,150.0005,0,369158.763636271
52.556,0.211016484543531,39,0,87.5005,0,230484.698122106
80.185,3.05523822342616,41,0,150.0005,0,282233.342157279
61.727,1.15510992141394,36,1,150.0005,0,294055.289841335
60.947,1.07481411062352,42,1,150.0005,0,285080.093168437
72.948,2.31023721997712,41,0,150.0005,0,280497.075401105
46.127,-0.450806294394411,33,0,37.5005,0,68563.2439207521
32.667,-1.83642374726495,40,0,62.5005,0,153692.485133815
68.576,1.86016890616211,41,0,150.0005,0,417838.405967479
55.412,0.50502268405306,46,1,150.0005,1,300938.863925932
52.468,0.201957469992818,39,0,150.0005,1,264325.794715146
48.782,-0.17749170766549,46,0,150.0005,1,403370.289931648
60.467,1.02540130398327,40,0,150.0005,1,302762.650537619
70.706,2.07943823562825,45,0,150.0005,1,523572.086311754
57.824,0.753322037420352,45,0,150.0005,1,276964.076165203
46.694,-0.392437416550608,37,1,62.5005,1,151438.147589516
48.724,-0.183462421801188,42,1,62.5005,1,140907.958581808
36.735,-1.41765021098877,37,0,62.5005,1,58644.765780224
58.773,0.851015273882027,38,0,150.0005,1,240656.235156492
64.139,1.40340927478123,43,0,87.5005,1,184194.216361017
60.922,1.07224052694434,42,0,150.0005,1,235805.244350778
57.761,0.746836606548819,48,0,150.0005,1,334447.349054891
59.737,0.95025266055121,29,0,27.5005,0,47689.3393734136
77.34,2.76236440073547,47,0,150.0005,0,365681.687439314
59.897,0.966723596097962,36,0,37.5005,0,76726.3632065624
54.978,0.460345271382495,38,1,200.001,0,313041.404814422
73.278,2.3442085245423,38,0,45.0005,0,101188.484054272
69.782,1.98431858284576,39,0,62.5005,0,166912.760063659
56.409,0.607657201178761,42,0,150.0005,0,285581.18200428
65.232,1.51592635323499,40,0,87.5005,0,220479.916761219
45.551,-0.51010166236272,35,0,150.0005,0,393935.568956819
55.909,0.55618552759516,37,0,200.001,0,304901.452000144
49.953,-0.0569450481326958,35,1,87.5005,0,169934.472987219
52.416,0.196604415940123,45,1,45.0005,0,106698.624263168
63.337,1.32084871035314,45,0,87.5005,0,217309.238786933
52.224,0.17683929328402,40,1,150.0005,0,254479.809903953
63.498,1.33742258924706,41,0,62.5005,0,142371.463415696
58.212,0.793264056121227,42,0,150.0005,0,405834.446462898
50.159,-0.0357387186162525,40,1,87.5005,0,129468.805157834
67.887,1.78924093996391,48,0,150.0005,0,329141.785109986
65.916,1.58633960269735,38,1,45.0005,0,133704.529618093
48.766,-0.179138801220165,45,1,62.5005,0,63890.0125445856
58.652,0.838559128874796,41,0,62.5005,0,170415.990084638
59.428,0.918443166276544,30,0,87.5005,0,100942.977376322
56.101,0.575950650251263,41,0,87.5005,0,207576.843159343
66.778,1.67507676795548,37,0,87.5005,0,243322.241728294
56.549,0.622069269782169,52,0,150.0005,0,332033.560778909
49.786,-0.0741365871096187,44,0,150.0005,0,204591.476771827
69.312,1.93593520967717,43,0,200.001,0,275829.481413573
42.323,-0.842402787018449,48,0,87.5005,0,116754.026860156
61.347,1.11599144949041,44,0,150.0005,0,408877.035196638
65.029,1.49502885376004,44,0,150.0005,0,360427.18101612
45.248,-0.541293496554383,47,0,200.001,0,202638.77318202
39.609,-1.12179103123024,43,0,87.5005,0,248456.774300002
38.913,-1.19343960085861,42,0,37.5005,0,74937.1707259518
53.021,0.25888514097628,37,0,87.5005,0,136918.355713544
42.695,-0.804107861872249,34,1,62.5005,0,115333.513005698
32.698,-1.83323250350277,39,0,87.5005,0,235437.188176119
49.053,-0.149594060583178,42,0,37.5005,0,56471.2748637006
39.856,-1.09636402447994,38,1,87.5005,0,164783.244282217
32.961,-1.8061584031978,37,0,37.5005,0,104586.356267866
51.611,0.113735021470525,46,1,62.5005,0,162061.656369221
35.664,-1.52790253580485,38,1,45.0005,0,103590.170645709
51.534,0.10580838373865,46,1,22.5005,0,37748.3677402441
40.698,-1.00968572616515,51,0,62.5005,0,95447.0645676928
35.224,-1.57319760855842,28,1,27.5005,0,54116.5260553654
34.705,-1.62662520573819,31,1,45.0005,1,95533.380342186
40.826,-0.99650897772775,49,0,37.5005,0,96140.3697560047
32.813,-1.82139401857854,31,1,22.5005,0,44751.6608895624
38.896,-1.19518963776045,46,0,150.0005,0,347402.10555956
44.595,-0.608515502254565,43,0,32.5005,0,82029.28582134
44.935,-0.573514764217716,38,0,62.5005,0,123464.101415557
42.841,-0.789078133185838,39,0,150.0005,0,242345.845121482
49.331,-0.120975810070696,39,0,62.5005,0,112850.238149246
52.358,0.190633701804425,36,1,87.5005,0,82848.4865967607
48.87,-0.168432693114776,42,1,87.5005,0,170778.637381708
51.05,0.0559838037097244,40,0,87.5005,0,224687.948268602
56.476,0.614554405438964,39,0,87.5005,0,219399.084294881
46.859,-0.375451764268019,47,0,150.0005,0,280225.090753383
58.143,0.78616096516669,41,0,150.0005,0,231669.917760134
54.571,0.418447329085443,39,0,62.5005,0,150693.016629843
53.055,0.262385214779965,48,0,150.0005,0,278207.358893194
49.341,-0.119946376599024,41,0,27.5005,1,45588.5554666384
68.398,1.84184499036635,35,0,62.5005,1,156144.254256819
52.642,0.219869612399911,38,0,62.5005,1,112056.425852913
48.657,-0.19035962606139,39,0,150.0005,1,383556.301682393
35.858,-1.50793152645441,44,1,62.5005,1,164127.381137354
52.421,0.197119132675959,38,0,200.001,1,572385.885189393
62.048,1.18815473585461,44,0,87.5005,1,161066.007113958
46.944,-0.366701579758807,39,0,150.0005,1,350838.691426496
58.256,0.797793563396584,38,0,150.0005,1,278071.093740195
61.829,1.165610142825,42,0,32.5005,1,62677.6140549066
52.635,0.21914900896974,38,0,150.0005,1,347664.766935467
62.447,1.22922913137433,45,0,150.0005,1,433347.276980431
60.94,1.07409350719335,45,0,200.001,1,392603.476281992
51.104,0.0615427444567535,39,0,87.5005,1,143245.537771511
45.96,-0.467997833371334,42,1,62.5005,1,74636.7353765606
57.803,0.751160227129841,43,0,87.5005,1,92684.1972166615
60.386,1.01706289286272,40,0,87.5005,1,173611.450930387
43.846,-0.6856200692828,34,0,87.5005,1,153054.598489689
60.479,1.02663662414927,44,0,87.5005,1,106600.698182793
68.117,1.81291790981236,38,0,62.5005,0,106167.687969234
57.984,0.769792972967105,42,1,62.5005,0,119742.751009126
51.895,0.142970932066011,48,0,150.0005,0,285676.100955493
57.582,0.728409747405889,38,0,87.5005,0,163249.044951564
43.732,-0.697355610859861,48,0,87.5005,0,196226.105795837
38.785,-1.20661634929601,33,1,17.5005,0,39807.6075784491
57.386,0.708232851361118,48,0,87.5005,0,217850.310360694
54.792,0.441197808809395,42,0,150.0005,0,56311.993973962
57.605,0.730777444390735,42,0,150.0005,0,196197.404075848
44.449,-0.623545230940977,38,1,87.5005,0,159140.496957136
60.757,1.05525487466176,48,0,150.0005,0,263948.439184283
43.64,-0.706826398799243,32,0,200.001,0,251627.837099704
56.537,0.620833949616163,46,0,150.0005,0,319982.910485273
71.962,2.20873507967026,38,0,200.001,0,568737.804137386
63.106,1.29706879715751,44,0,87.5005,0,185161.513462105
39.824,-1.09965821158929,43,0,87.5005,0,223952.011110116
53.265,0.284003317685078,40,0,150.0005,0,326421.834142584
45.367,-0.529043238241485,42,0,200.001,0,312967.953913212
47.827,-0.275802604210168,33,0,87.5005,0,146617.159014892
50.958,0.0465130157703419,40,0,150.0005,0,308206.864260217
63.448,1.3322754218887,44,0,200.001,0,319812.32616343
51.521,0.104470120225477,39,1,62.5005,0,154928.802919801
55.427,0.506566834260569,37,0,150.0005,0,325717.875524382
65.403,1.53352966560058,42,0,87.5005,0,283324.136705801
48.597,-0.196536226891422,36,0,87.5005,0,154071.234636011
54.586,0.419991479292951,34,1,62.5005,0,144892.834359268
43.264,-0.745533097334111,42,0,200.001,0,472398.267651489
43.857,-0.684487692463961,38,0,87.5005,0,123953.177604547
43.31,-0.74079770336442,42,0,150.0005,0,389770.120600732
49.514,-0.102137177539098,39,0,87.5005,0,240527.236217293
56.545,0.621657496393501,42,0,87.5005,0,106174.18537849
46.892,-0.372054633811502,45,1,62.5005,0,75699.8868425608
60.882,1.06812279305766,39,0,150.0005,0,120425.975480782
56.453,0.612186708454118,44,1,62.5005,0,107459.581479796
60.29,1.00718033153467,35,0,62.5005,0,97528.6718795187
39.626,-1.12004099432839,43,0,62.5005,0,154370.034328817
53.62,0.320548205929434,46,1,62.5005,0,117228.686853008
52.195,0.173853936216171,45,0,62.5005,0,173434.216705532
54.732,0.435021207979363,42,0,45.0005,0,82788.7947859289
53.138,0.270929512594843,41,0,150.0005,0,308175.96519122
42.353,-0.839314486603432,37,0,12.5005,0,15342.7396153229
47.672,-0.291758823021085,39,0,62.5005,0,104486.618892424
41.71,-0.905507058831943,42,0,17.5005,0,30904.314097893
46.957,-0.365363316245634,31,1,45.0005,0,80885.4597062813
53.789,0.337945631600692,33,0,17.5005,0,53877.763528635
69.567,1.96218576320481,37,1,62.5005,0,138429.743881868
47.18,-0.342406949827348,32,1,27.5005,0,31702.8980883488
49.16,-0.138579122436288,30,1,32.5005,0,54823.3482896123
61.958,1.17888983460957,31,1,37.5005,0,89290.6669399185
36.297,-1.46273939704801,43,1,22.5005,0,49088.0466716797
52.623,0.217913688803733,28,0,45.0005,0,127682.796747869
66.016,1.59663393741407,29,0,17.5005,0,43586.2516735638
31.778,-1.9279403828966,28,1,37.5005,0,36292.4304695642
54.964,0.458904064522154,40,0,32.5005,0,74206.1911799123
63.561,1.34390802011859,39,1,22.5005,1,30743.2965823381
60.598,1.03888688246217,42,0,87.5005,1,174936.11977997
60.709,1.05031359399773,36,0,150.0005,1,232729.217888846
51.417,0.0937640121200881,46,1,27.5005,1,60597.593548528
42.795,-0.793813527155529,34,1,22.5005,1,27616.5691191681
57.279,0.697217913214227,47,0,37.5005,1,55163.5758465049
53.107,0.267738268832659,38,1,32.5005,1,80663.1329959021
28.133,-2.30316888332105,33,0,87.5005,0,146043.139617704
45.023,-0.564455749667002,28,0,22.5005,0,53803.3334737837
45.046,-0.562088052682157,37,1,62.5005,0,114608.408599315
51.891,0.142559158677342,44,0,87.5005,0,127359.332142238
49.308,-0.123343507055541,40,0,27.5005,1,83633.4853864868
50.791,0.029321476793419,37,1,62.5005,0,71570.9397826713
51.323,0.0840873374863709,28,0,45.0005,0,123367.792809624
49.948,-0.057459764868532,39,1,17.5005,0,36889.0868741838
34.002,-1.69899437879674,37,1,7.5005,0,13213.0870716674
44.914,-0.575676574508228,30,1,27.5005,0,21428.247945035
48.572,-0.199109810570602,27,1,12.5005,0,14657.4214564977
44.702,-0.597500564107675,39,0,7.5005,0,14101.6949430204
51.784,0.131544220530451,37,1,62.5005,0,85637.2226149098
55.521,0.516243508894286,42,1,22.5005,0,55753.9769068015
41.103,-0.967993670562435,30,0,45.0005,0,94282.4000341323
63.054,1.29171574310482,42,0,200.001,0,398345.308631956
65.885,1.58314835893517,42,0,200.001,0,177776.182575053
58.362,0.808705558196307,42,0,200.001,0,410488.965237268
57.085,0.67724690386379,38,1,62.5005,0,105947.021434319
55.973,0.562773901813861,48,0,150.0005,0,343466.69970023
49.754,-0.0774307742189695,32,1,5,0,16311.8771400439
49.414,-0.112431512255818,36,1,37.5005,0,103239.781542357
52.058,0.159750697654264,35,1,27.5005,0,37745.0733747367
64.537,1.44438072695378,46,0,87.5005,0,153563.196185679
56.161,0.582127251081295,39,0,150.0005,0,181255.269108865
50.551,0.00461507347329102,39,0,62.5005,0,64662.8106962358
50.305,-0.0207089899298409,40,1,17.5005,0,33425.1446519765
38.568,-1.22895505563129,34,1,62.5005,0,81736.0023289923
54.538,0.415050198628926,42,0,87.5005,0,202993.699484624
57.148,0.683732334735324,37,0,62.5005,0,86651.1208535908
36.632,-1.428253375747,43,1,32.5005,0,87557.1345721809
55.062,0.46899251254454,36,0,37.5005,0,77870.0349319173
48.912,-0.164109072533754,38,1,45.0005,0,68345.7662916875
47.553,-0.304009081333982,40,0,45.0005,0,70754.03363453
37.014,-1.38892901712912,28,1,7.5005,0,8995.30237776125
35.335,-1.56177089702286,31,1,62.5005,0,123608.737863395
57.58,0.728203860711555,42,1,22.5005,0,50060.2352338624
50.501,-0.000532093885069526,41,0,12.5005,0,32925.1206678095
56.829,0.650893406988986,35,1,37.5005,0,98932.4938465081
53.19,0.276282566647537,40,0,62.5005,0,171624.602793981
46.748,-0.386878475803579,39,0,37.5005,0,62247.4273945998
58.629,0.83619143188995,34,1,17.5005,0,36266.2659074164
49.333,-0.120769923376362,44,0,22.5005,0,49922.8671902873
41.091,-0.969228990728442,35,0,62.5005,0,143447.739187527
41.497,-0.927433991778558,49,1,12.5005,0,27513.6276470184
29.043,-2.20949043739889,38,1,45.0005,0,92414.8799798572
45.469,-0.51854301683043,47,1,32.5005,1,56730.7592342244
44.831,-0.584220872323105,34,0,87.5005,1,149502.896548533
35.095,-1.58647730034299,45,0,150.0005,1,343716.029377676
44.487,-0.619633383748623,25,0,62.5005,1,54956.6652597634
36.418,-1.45028325204078,36,0,17.5005,1,41825.8527049081
50.587,0.00832103397131044,41,0,87.5005,1,243441.350327642
53.946,0.354107737105942,44,0,150.0005,1,320185.756834133
49.03,-0.151961757568024,34,0,62.5005,1,143096.622430982
42.889,-0.784136852521812,31,1,37.5005,1,65684.5938357972
50.011,-0.0509743339969981,37,0,45.0005,1,81770.7556011832
43.807,-0.68963485982232,46,0,150.0005,1,319249.855434048
45.618,-0.503204458102517,40,0,87.5005,1,277713.253471108
43.615,-0.709399982478423,38,0,62.5005,1,113376.875222809
58.74,0.84761814342551,42,0,87.5005,0,178821.863518549
55.191,0.482272204329109,38,1,27.5005,1,56239.5615097122
30.628,-2.04632523213888,41,0,62.5005,1,69869.7153012156
51.937,0.147294552647033,43,0,87.5005,1,167489.831107034
49.283,-0.125917090734721,39,0,87.5005,1,133431.582643567
50.933,0.043939432091162,47,0,87.5005,1,203813.36870155
49.003,-0.154741227941538,40,0,150.0005,1,360883.777379866
49.969,-0.0552979545780207,46,0,150.0005,0,333575.567627013
56.883,0.656452347736015,37,0,45.0005,1,49552.4478436407
57.448,0.714615338885484,39,0,87.5005,1,150220.0284667
57.659,0.736336385137764,44,1,150.0005,1,225626.749406789
48.524,-0.204051091234628,35,1,87.5005,1,145682.752079274
53.518,0.31004798451838,51,1,62.5005,1,148066.201243473
51.74,0.127014713255094,42,0,87.5005,0,108373.675984269
63.974,1.38642362249865,39,0,87.5005,1,218865.540981688
37.018,-1.38851724374046,48,1,45.0005,0,73936.1849265657
37.698,-1.31851576766676,35,1,37.5005,0,61106.6953902934
48.204,-0.236992962328133,36,0,32.5005,0,68737.0071955574
35.965,-1.49691658830752,42,1,17.5005,0,31837.6636370172
41.474,-0.929801688763404,47,0,45.0005,0,116898.593561902
59.107,0.885398351835872,32,0,62.5005,0,193689.164893249
55.704,0.535082141425884,43,1,62.5005,0,141771.121528714
54.809,0.442947845711237,37,1,87.5005,0,131410.174140563
47.418,-0.317906433201554,34,0,62.5005,0,164983.627605311
48.776,-0.178109367748493,37,0,87.5005,0,100967.183223344
59.72,0.948502623649367,43,0,87.5005,0,196092.78902447
44.779,-0.5895739263758,34,1,62.5005,0,114395.319688412
40.582,-1.02162715443655,28,0,150.0005,0,252869.617273058
52.502,0.205457543796502,42,1,62.5005,0,102652.236406803
51.576,0.110132004319673,35,0,37.5005,0,93293.9876589575
60.49,1.02776900096811,41,1,62.5005,0,90481.992504388
57.876,0.758675091473046,35,0,62.5005,0,127861.341382035
49.371,-0.116858076184008,38,0,150.0005,0,221990.492071515
37.371,-1.35217824219043,60,1,45.0005,0,117926.348201634
56.595,0.626804663751861,35,0,87.5005,0,198645.250338138
58.629,0.83619143188995,46,1,27.5005,0,51116.2965060329
53.797,0.338769178378029,35,0,32.5005,0,49904.1698744641
56.374,0.604054184027909,35,0,45.0005,0,79653.9424871103
35.915,-1.50206375566588,29,1,62.5005,0,148781.96106558
63.373,1.32455467085116,44,0,150.0005,0,370503.769233239
48.976,-0.157520698315053,35,1,27.5005,0,50097.2936103569
51.457,0.0978817460067761,39,0,150.0005,0,370997.326252031
36.451,-1.44688612158426,44,1,62.5005,0,129344.542545625
40.479,-1.03223031919477,31,0,22.5005,0,39178.6870548308
49.587,-0.0946223131958917,71,0,62.5005,0,159481.442912017
60.813,1.06101970210312,39,0,87.5005,0,159982.908830133
48.749,-0.180888838122007,39,0,87.5005,0,167154.95797869
45.242,-0.541911156637386,42,0,62.5005,0,123606.504196257
57.231,0.692276632550201,40,0,87.5005,0,167333.570767784
55.375,0.501213780207874,57,0,62.5005,0,114339.322432888
59.783,0.954988054520901,41,0,87.5005,0,142353.044131902
61.794,1.16200712567414,43,0,62.5005,0,123789.972198932
54.046,0.364402071822662,46,0,150.0005,0,345117.995976287
61.324,1.11362375250556,45,0,62.5005,0,124581.968568049
47.368,-0.323053600559913,47,0,62.5005,0,171036.504662424
69.821,1.98833337338528,38,0,150.0005,0,227356.35143451
56.39,0.605701277582584,47,0,150.0005,0,114951.658491255
43.93,-0.676972828120755,45,1,62.5005,0,158408.100891785
57.761,0.746836606548819,46,0,150.0005,0,326134.779848284
65.774,1.57172164739961,44,0,150.0005,0,404012.844902721
52.736,0.229546287033627,40,0,200.001,0,402819.925775143
44.787,-0.588750379598463,41,0,87.5005,0,194196.951882172
65.482,1.54166219002679,42,0,150.0005,0,317418.580543308
68.127,1.81394734328404,49,0,150.0005,0,175971.080791534
56.762,0.643996202728784,32,1,62.5005,0,77489.5402173961
53.948,0.354313623800277,36,0,87.5005,0,127895.954008917
45.426,-0.52296958075862,38,0,62.5005,0,181357.965721132
65.323,1.5252941978272,40,0,150.0005,0,356207.935154617
59.935,0.970635443290316,37,0,45.0005,0,117732.576678993
60.365,1.01490108257221,40,0,62.5005,0,112800.85788769
45.261,-0.539955233041208,38,1,32.5005,0,84136.65335352
47.658,-0.293200029881425,34,0,45.0005,0,61688.5529703887
56.126,0.578524233930443,34,0,62.5005,0,115611.064203163
63.49,1.33659904246972,39,0,45.0005,0,115375.278398665
55.523,0.51644939558862,42,1,27.5005,0,53181.7402373015
56.559,0.623098703253841,36,0,62.5005,0,154045.163856412
69.337,1.93850879335635,41,0,62.5005,0,104451.636691758
40.433,-1.03696571316446,37,0,200.001,0,513988.026449862
57.842,0.755175017669362,35,0,62.5005,0,146224.215584492
48.436,-0.213110105785342,45,1,62.5005,0,74363.0246971591
65.962,1.59107499666704,38,0,87.5005,0,240733.253717677
59.693,0.945723153275853,41,0,87.5005,0,222581.262238192
53.263,0.283797430990743,33,0,37.5005,0,47254.2833100456
37.938,-1.29380936434663,41,1,45.0005,0,131356.020662087
47.528,-0.306582665013161,43,1,32.5005,0,53049.6107310358
66.573,1.6539733817862,36,1,45.0005,0,70122.8520958142
55.345,0.498125479792858,47,0,87.5005,0,211799.33100555
61.506,1.13235944168999,42,0,87.5005,0,134166.816292027
60.317,1.00995980190819,38,0,62.5005,0,76677.9759230426
68.446,1.84678627103037,41,1,45.0005,0,96288.5271521426
52.481,0.203295733505991,39,1,62.5005,0,120668.503389447
59.173,0.892192612748908,46,0,37.5005,0,90668.9588629757
60.452,1.02385715377576,35,1,87.5005,0,102501.399393273
52.45,0.200104489743808,48,1,45.0005,0,50382.4372325754
60.342,1.01253338558737,39,0,62.5005,0,113930.392443519
54.751,0.43697713157554,36,1,87.5005,0,196932.47590095
55.155,0.47856624383109,31,0,62.5005,0,97320.1440218742
47.52,-0.307406211790499,45,0,62.5005,0,104727.741745449
42.104,-0.864947380048066,40,0,45.0005,0,109157.281520397
42.732,-0.800298958027063,33,0,45.0005,0,74100.7347276105
48.373,-0.219595536656876,31,1,27.5005,0,48712.785818166
50.887,0.0392040381214708,31,0,150.0005,0,268957.756843653
37.358,-1.35351650570361,33,1,32.5005,0,54928.4675805487
37.079,-1.38223769956326,34,1,37.5005,0,65429.5472666954
